PRODUKT_CODE;STATION_ID;ZEITSTEMPEL;WERT;QN;QB
RF_TU_MN009;5906;201712171700;78;7;1
RF_TU_MN009;5906;201712171800;82;7;1
RF_TU_MN009;5906;201712171900;83;7;1
RF_TU_MN009;5906;201712172000;80;7;1
RF_TU_MN009;5906;201712172100;88;7;1
RF_TU_MN009;5906;201712172200;89;7;1
RF_TU_MN009;5906;201712172300;87;7;1
RF_TU_MN009;5906;201712180000;88;7;1
RF_TU_MN009;5906;201712180100;90;7;1
RF_TU_MN009;5906;201712180200;85;7;1
RF_TU_MN009;5906;201712180300;91;7;1
RF_TU_MN009;5906;201712180400;100;7;1
RF_TU_MN009;5906;201712180500;100;7;1
RF_TU_MN009;5906;201712180600;100;7;1
RF_TU_MN009;5906;201712180700;100;7;1
RF_TU_MN009;5906;201712180800;100;7;1
RF_TU_MN009;5906;201712180900;94;7;1
RF_TU_MN009;5906;201712181000;95;7;1
RF_TU_MN009;5906;201712181100;92;7;1
RF_TU_MN009;5906;201712181200;93;7;1
RF_TU_MN009;5906;201712181300;94;7;1
RF_TU_MN009;5906;201712181400;94;7;1
RF_TU_MN009;5906;201712181500;94;7;1
RF_TU_MN009;5906;201712181600;98;7;1
RF_TU_MN009;5906;201712181700;98;7;1
RF_TU_MN009;5906;201712181800;98;7;1
RF_TU_MN009;5906;201712181900;97;7;1
RF_TU_MN009;5906;201712182000;99;7;1
RF_TU_MN009;5906;201712182100;99;7;1
RF_TU_MN009;5906;201712182200;99;7;1
RF_TU_MN009;5906;201712182300;99;7;1
RF_TU_MN009;5906;201712190000;100;7;1
RF_TU_MN009;5906;201712190100;100;7;1
RF_TU_MN009;5906;201712190200;100;7;1
RF_TU_MN009;5906;201712190300;99;7;1
RF_TU_MN009;5906;201712190400;100;7;1
RF_TU_MN009;5906;201712190500;99;7;1
RF_TU_MN009;5906;201712190600;99;7;1
RF_TU_MN009;5906;201712190700;98;7;1
RF_TU_MN009;5906;201712190800;97;7;1
RF_TU_MN009;5906;201712190900;93;7;1
RF_TU_MN009;5906;201712191000;91;7;1
RF_TU_MN009;5906;201712191100;90;7;1
RF_TU_MN009;5906;201712191200;85;7;1
RF_TU_MN009;5906;201712191300;84;7;1
RF_TU_MN009;5906;201712191400;86;7;1
RF_TU_MN009;5906;201712191500;88;7;1
RF_TU_MN009;5906;201712191600;89;7;1
RF_TU_MN009;5906;201712191700;93;7;1
RF_TU_MN009;5906;201712191800;99;7;1
RF_TU_MN009;5906;201712191900;100;7;1
RF_TU_MN009;5906;201712192000;100;7;1
RF_TU_MN009;5906;201712192100;100;7;1
RF_TU_MN009;5906;201712192200;100;7;1
RF_TU_MN009;5906;201712192300;100;7;1
RF_TU_MN009;5906;201712200000;100;7;1
RF_TU_MN009;5906;201712200100;100;7;1
RF_TU_MN009;5906;201712200200;100;7;1
RF_TU_MN009;5906;201712200300;100;7;1
RF_TU_MN009;5906;201712200400;100;7;1
RF_TU_MN009;5906;201712200500;100;7;1
RF_TU_MN009;5906;201712200600;100;7;1
RF_TU_MN009;5906;201712200700;100;7;1
RF_TU_MN009;5906;201712200800;100;7;1
RF_TU_MN009;5906;201712200900;100;7;1
RF_TU_MN009;5906;201712201000;100;7;1
RF_TU_MN009;5906;201712201100;99;7;1
RF_TU_MN009;5906;201712201200;99;7;1
RF_TU_MN009;5906;201712201300;99;7;1
RF_TU_MN009;5906;201712201400;100;7;1
RF_TU_MN009;5906;201712201500;100;7;1
RF_TU_MN009;5906;201712201600;100;7;1
RF_TU_MN009;5906;201712201700;100;7;1
RF_TU_MN009;5906;201712201800;100;7;1
RF_TU_MN009;5906;201712201900;100;7;1
RF_TU_MN009;5906;201712202000;100;7;1
RF_TU_MN009;5906;201712202100;100;7;1
RF_TU_MN009;5906;201712202200;100;7;1
RF_TU_MN009;5906;201712202300;100;7;1
RF_TU_MN009;5906;201712210000;100;7;1
RF_TU_MN009;5906;201712210100;100;7;1
RF_TU_MN009;5906;201712210200;100;7;1
RF_TU_MN009;5906;201712210300;100;7;1
RF_TU_MN009;5906;201712210400;100;7;1
RF_TU_MN009;5906;201712210500;100;7;1
RF_TU_MN009;5906;201712210600;100;7;1
RF_TU_MN009;5906;201712210700;100;7;1
RF_TU_MN009;5906;201712210800;100;7;1
RF_TU_MN009;5906;201712210900;100;7;1
RF_TU_MN009;5906;201712211000;100;7;1
RF_TU_MN009;5906;201712211100;100;7;1
RF_TU_MN009;5906;201712211200;99;7;1
RF_TU_MN009;5906;201712211300;100;7;1
RF_TU_MN009;5906;201712211400;100;7;1
RF_TU_MN009;5906;201712211500;100;7;1
RF_TU_MN009;5906;201712211600;100;7;1
RF_TU_MN009;5906;201712211700;100;7;1
RF_TU_MN009;5906;201712211800;100;7;1
RF_TU_MN009;5906;201712211900;100;7;1
RF_TU_MN009;5906;201712212000;100;7;1
RF_TU_MN009;5906;201712212100;100;7;1
RF_TU_MN009;5906;201712212200;100;7;1
RF_TU_MN009;5906;201712212300;100;7;1
RF_TU_MN009;5906;201712220000;100;7;1
RF_TU_MN009;5906;201712220100;100;7;1
RF_TU_MN009;5906;201712220200;100;7;1
RF_TU_MN009;5906;201712220300;100;7;1
RF_TU_MN009;5906;201712220400;100;7;1
RF_TU_MN009;5906;201712220500;100;7;1
RF_TU_MN009;5906;201712220600;100;7;1
RF_TU_MN009;5906;201712220700;100;7;1
RF_TU_MN009;5906;201712220800;100;7;1
RF_TU_MN009;5906;201712220900;100;7;1
RF_TU_MN009;5906;201712221000;100;7;1
RF_TU_MN009;5906;201712221100;100;7;1
RF_TU_MN009;5906;201712221200;100;7;1
RF_TU_MN009;5906;201712221300;100;7;1
RF_TU_MN009;5906;201712221400;100;7;1
RF_TU_MN009;5906;201712221500;100;7;1
RF_TU_MN009;5906;201712221600;100;7;1
RF_TU_MN009;5906;201712221700;100;7;1
RF_TU_MN009;5906;201712221800;100;7;1
RF_TU_MN009;5906;201712221900;100;7;1
RF_TU_MN009;5906;201712222000;100;7;1
RF_TU_MN009;5906;201712222100;100;7;1
RF_TU_MN009;5906;201712222200;100;7;1
RF_TU_MN009;5906;201712222300;100;7;1
RF_TU_MN009;5906;201712230000;100;7;1
RF_TU_MN009;5906;201712230100;100;7;1
RF_TU_MN009;5906;201712230200;100;7;1
RF_TU_MN009;5906;201712230300;100;7;1
RF_TU_MN009;5906;201712230400;100;7;1
RF_TU_MN009;5906;201712230500;100;7;1
RF_TU_MN009;5906;201712230600;100;7;1
RF_TU_MN009;5906;201712230700;100;7;1
RF_TU_MN009;5906;201712230800;100;7;1
RF_TU_MN009;5906;201712230900;100;7;1
RF_TU_MN009;5906;201712231000;99;7;1
RF_TU_MN009;5906;201712231100;96;7;1
RF_TU_MN009;5906;201712231200;90;7;1
RF_TU_MN009;5906;201712231300;85;7;1
RF_TU_MN009;5906;201712231400;85;7;1
RF_TU_MN009;5906;201712231500;85;7;1
RF_TU_MN009;5906;201712231600;86;7;1
RF_TU_MN009;5906;201712231700;90;7;1
RF_TU_MN009;5906;201712231800;90;7;1
RF_TU_MN009;5906;201712231900;92;7;1
RF_TU_MN009;5906;201712232000;93;7;1
RF_TU_MN009;5906;201712232100;93;7;1
RF_TU_MN009;5906;201712232200;93;7;1
RF_TU_MN009;5906;201712232300;94;7;1
