PRODUKT_CODE;STATION_ID;ZEITSTEMPEL;WERT;QN;QB
R1_MN008;5906;201712131200;0;3;0
R1_MN008;5906;201712131300;0;3;0
R1_MN008;5906;201712131400;0;3;0
R1_MN008;5906;201712131500;0.7;3;0
R1_MN008;5906;201712131600;0.9;3;0
R1_MN008;5906;201712131700;0.8;3;0
R1_MN008;5906;201712131800;0;3;0
R1_MN008;5906;201712131900;0;3;0
R1_MN008;5906;201712132000;0;3;0
R1_MN008;5906;201712132100;0;3;0
R1_MN008;5906;201712132200;0.7;3;0
R1_MN008;5906;201712132300;1.1;3;0
R1_MN008;5906;201712140000;0.1;3;0
R1_MN008;5906;201712140100;0.2;3;0
R1_MN008;5906;201712140200;0;3;0
R1_MN008;5906;201712140300;0;3;0
R1_MN008;5906;201712140400;0.3;3;0
R1_MN008;5906;201712140500;0;3;0
R1_MN008;5906;201712140600;0;3;0
R1_MN008;5906;201712140700;0;3;0
R1_MN008;5906;201712140800;0;3;0
R1_MN008;5906;201712140900;0;3;0
R1_MN008;5906;201712141000;0;3;0
R1_MN008;5906;201712141100;0;3;0
R1_MN008;5906;201712141200;0;3;0
R1_MN008;5906;201712141300;0;3;0
R1_MN008;5906;201712141400;0;3;0
R1_MN008;5906;201712141500;0;3;0
R1_MN008;5906;201712141600;0;3;0
R1_MN008;5906;201712141700;0;3;0
R1_MN008;5906;201712141800;0;3;0
R1_MN008;5906;201712141900;0;3;0
R1_MN008;5906;201712142000;0;3;0
R1_MN008;5906;201712142100;0;3;0
R1_MN008;5906;201712142200;0;3;0
R1_MN008;5906;201712142300;0;3;0
R1_MN008;5906;201712150000;0;3;0
R1_MN008;5906;201712150100;1;3;0
R1_MN008;5906;201712150200;1.4;3;0
R1_MN008;5906;201712150300;0;3;0
R1_MN008;5906;201712150400;0;3;0
R1_MN008;5906;201712150500;0;3;0
R1_MN008;5906;201712150600;0;3;0
R1_MN008;5906;201712150700;0;3;0
R1_MN008;5906;201712150800;0;3;0
R1_MN008;5906;201712150900;0.7;3;0
R1_MN008;5906;201712151000;0.5;3;0
R1_MN008;5906;201712151100;0;3;0
R1_MN008;5906;201712151200;0;3;0
R1_MN008;5906;201712151300;0;3;0
R1_MN008;5906;201712151400;0;3;0
R1_MN008;5906;201712151500;0;3;0
R1_MN008;5906;201712151600;0;3;0
R1_MN008;5906;201712151700;0;3;0
R1_MN008;5906;201712151800;0;3;0
R1_MN008;5906;201712151900;0;3;0
R1_MN008;5906;201712152000;0.2;3;0
R1_MN008;5906;201712152100;0.1;3;0
R1_MN008;5906;201712152200;1;3;0
R1_MN008;5906;201712152300;1.7;3;0
R1_MN008;5906;201712160000;1;3;0
R1_MN008;5906;201712160100;0.7;3;0
R1_MN008;5906;201712160200;0.3;3;0
R1_MN008;5906;201712160300;0;3;0
R1_MN008;5906;201712160400;0;3;0
R1_MN008;5906;201712160500;0;3;0
R1_MN008;5906;201712160600;0;3;0
R1_MN008;5906;201712160700;0;3;0
R1_MN008;5906;201712160800;0;3;0
R1_MN008;5906;201712160900;0;3;0
R1_MN008;5906;201712161000;0;3;0
R1_MN008;5906;201712161100;0;3;0
R1_MN008;5906;201712161200;0;3;0
R1_MN008;5906;201712161300;0.1;3;0
R1_MN008;5906;201712161400;0;3;0
R1_MN008;5906;201712161500;0;3;0
R1_MN008;5906;201712161600;0;3;0
R1_MN008;5906;201712161700;0;3;0
R1_MN008;5906;201712161800;0;3;0
R1_MN008;5906;201712161900;0;3;0
R1_MN008;5906;201712162000;0;3;0
R1_MN008;5906;201712162100;0;3;0
R1_MN008;5906;201712162200;0;3;0
R1_MN008;5906;201712162300;0;3;0
R1_MN008;5906;201712170000;0;3;0
R1_MN008;5906;201712170100;0;3;0
R1_MN008;5906;201712170200;0;3;0
R1_MN008;5906;201712170300;0;3;0
R1_MN008;5906;201712170400;0;3;0
R1_MN008;5906;201712170500;0;3;0
R1_MN008;5906;201712170600;0;3;0
R1_MN008;5906;201712170700;0;3;0
R1_MN008;5906;201712170800;0;3;0
R1_MN008;5906;201712170900;0;3;0
R1_MN008;5906;201712171000;0;3;0
R1_MN008;5906;201712171100;0;3;0
R1_MN008;5906;201712171200;0;3;0
R1_MN008;5906;201712171300;0;3;0
R1_MN008;5906;201712171400;0;3;0
R1_MN008;5906;201712171500;0;3;0
R1_MN008;5906;201712171600;0;3;0
R1_MN008;5906;201712171700;0;3;0
R1_MN008;5906;201712171800;0;3;0
R1_MN008;5906;201712171900;0;3;0
R1_MN008;5906;201712172000;0;3;0
R1_MN008;5906;201712172100;0;3;0
R1_MN008;5906;201712172200;0;3;0
R1_MN008;5906;201712172300;0;3;0
R1_MN008;5906;201712180000;0;3;0
R1_MN008;5906;201712180100;0;3;0
R1_MN008;5906;201712180200;0;3;0
R1_MN008;5906;201712180300;0.1;3;0
R1_MN008;5906;201712180400;0.9;3;0
R1_MN008;5906;201712180500;1.7;3;0
R1_MN008;5906;201712180600;1.6;3;0
R1_MN008;5906;201712180700;1.9;3;0
R1_MN008;5906;201712180800;0.3;3;0
R1_MN008;5906;201712180900;0;3;0
R1_MN008;5906;201712181000;0;3;0
R1_MN008;5906;201712181100;0;3;0
R1_MN008;5906;201712181200;0;3;0
R1_MN008;5906;201712181300;0;3;0
R1_MN008;5906;201712181400;0;3;0
R1_MN008;5906;201712181500;0;3;0
R1_MN008;5906;201712181600;0;3;0
R1_MN008;5906;201712181700;0;3;0
R1_MN008;5906;201712181800;0;3;0
R1_MN008;5906;201712181900;0;3;0
R1_MN008;5906;201712182000;0;3;0
R1_MN008;5906;201712182100;0;3;0
R1_MN008;5906;201712182200;0;3;0
R1_MN008;5906;201712182300;0;3;0
R1_MN008;5906;201712190000;0;3;0
R1_MN008;5906;201712190100;0;3;0
R1_MN008;5906;201712190200;0;3;0
R1_MN008;5906;201712190300;0;3;0
R1_MN008;5906;201712190400;0;3;0
R1_MN008;5906;201712190500;0;3;0
R1_MN008;5906;201712190600;0;3;0
R1_MN008;5906;201712190700;0;3;0
R1_MN008;5906;201712190800;0;3;0
R1_MN008;5906;201712190900;0;3;0
R1_MN008;5906;201712191000;0;3;0
R1_MN008;5906;201712191100;0;3;0
R1_MN008;5906;201712191200;0;3;0
R1_MN008;5906;201712191300;0;3;0
R1_MN008;5906;201712191400;0;3;0
R1_MN008;5906;201712191500;0;3;0
R1_MN008;5906;201712191600;0;3;0
R1_MN008;5906;201712191700;0;3;0
R1_MN008;5906;201712191800;0.2;3;0
R1_MN008;5906;201712191900;0.2;3;0
R1_MN008;5906;201712192000;0.1;3;0
R1_MN008;5906;201712192100;0.3;3;0
R1_MN008;5906;201712192200;0.5;3;0
R1_MN008;5906;201712192300;0.5;3;0
R1_MN008;5906;201712200000;0.4;3;0
R1_MN008;5906;201712200100;0.2;3;0
R1_MN008;5906;201712200200;0;3;0
R1_MN008;5906;201712200300;0.2;3;0
R1_MN008;5906;201712200400;0.6;3;0
R1_MN008;5906;201712200500;0.2;3;0
R1_MN008;5906;201712200600;0.1;3;0
R1_MN008;5906;201712200700;0.2;3;0
R1_MN008;5906;201712200800;0;3;0
R1_MN008;5906;201712200900;0.1;3;0
R1_MN008;5906;201712201000;0.2;3;0
R1_MN008;5906;201712201100;0.1;3;0
R1_MN008;5906;201712201200;0;3;0
R1_MN008;5906;201712201300;0;3;0
R1_MN008;5906;201712201400;0.1;3;0
R1_MN008;5906;201712201500;0.4;3;0
R1_MN008;5906;201712201600;0.3;3;0
R1_MN008;5906;201712201700;0;3;0
R1_MN008;5906;201712201800;0;3;0
R1_MN008;5906;201712201900;0;3;0
R1_MN008;5906;201712202000;0;3;0
R1_MN008;5906;201712202100;0.1;3;0
R1_MN008;5906;201712202200;0;3;0
R1_MN008;5906;201712202300;0.1;3;0
R1_MN008;5906;201712210000;0;3;0
R1_MN008;5906;201712210100;0;3;0
R1_MN008;5906;201712210200;0.1;3;0
R1_MN008;5906;201712210300;0;3;0
R1_MN008;5906;201712210400;0.2;3;0
R1_MN008;5906;201712210500;0.2;3;0
R1_MN008;5906;201712210600;0;3;0
R1_MN008;5906;201712210700;0.1;3;0
R1_MN008;5906;201712210800;0;3;0
R1_MN008;5906;201712210900;0;3;0
R1_MN008;5906;201712211000;0;3;0
R1_MN008;5906;201712211100;0;3;0
R1_MN008;5906;201712211200;0;3;0
R1_MN008;5906;201712211300;0;3;0
R1_MN008;5906;201712211400;0.8;3;0
R1_MN008;5906;201712211500;0.4;3;0
R1_MN008;5906;201712211600;0.1;3;0
R1_MN008;5906;201712211700;0;3;0
R1_MN008;5906;201712211800;0;3;0
R1_MN008;5906;201712211900;0;3;0
R1_MN008;5906;201712212000;0;3;0
R1_MN008;5906;201712212100;0;3;0
R1_MN008;5906;201712212200;0;3;0
R1_MN008;5906;201712212300;0;3;0
R1_MN008;5906;201712220000;0;3;0
R1_MN008;5906;201712220100;0;3;0
R1_MN008;5906;201712220200;0;3;0
R1_MN008;5906;201712220300;0;3;0
R1_MN008;5906;201712220400;0.3;3;0
R1_MN008;5906;201712220500;0.5;3;0
R1_MN008;5906;201712220600;0.7;3;0
R1_MN008;5906;201712220700;0.4;3;0
R1_MN008;5906;201712220800;0.3;3;0
R1_MN008;5906;201712220900;0.3;3;0
R1_MN008;5906;201712221000;0.5;3;0
R1_MN008;5906;201712221100;0;3;0
R1_MN008;5906;201712221200;0;3;0
R1_MN008;5906;201712221300;0;3;0
R1_MN008;5906;201712221400;0.4;3;0
R1_MN008;5906;201712221500;0.2;3;0
R1_MN008;5906;201712221600;0.2;3;0
R1_MN008;5906;201712221700;0.1;3;0
R1_MN008;5906;201712221800;0;3;0
R1_MN008;5906;201712221900;0;3;0
R1_MN008;5906;201712222000;0.1;3;0
R1_MN008;5906;201712222100;0;3;0
R1_MN008;5906;201712222200;0;3;0
R1_MN008;5906;201712222300;0;3;0
R1_MN008;5906;201712230000;0;3;0
R1_MN008;5906;201712230100;0;3;0
R1_MN008;5906;201712230200;0;3;0
R1_MN008;5906;201712230300;0;3;0
R1_MN008;5906;201712230400;0;3;0
R1_MN008;5906;201712230500;0;3;0
R1_MN008;5906;201712230600;0;3;0
R1_MN008;5906;201712230700;0;3;0
R1_MN008;5906;201712230800;0;3;0
R1_MN008;5906;201712230900;0;3;0
R1_MN008;5906;201712231000;0;3;0
R1_MN008;5906;201712231100;0;3;0
R1_MN008;5906;201712231200;0;3;0
R1_MN008;5906;201712231300;0;3;0
R1_MN008;5906;201712231400;0;3;0
R1_MN008;5906;201712231500;0;3;0
R1_MN008;5906;201712231600;0;3;0
R1_MN008;5906;201712231700;0;3;0
R1_MN008;5906;201712231800;0;3;0
R1_MN008;5906;201712231900;0;3;0
R1_MN008;5906;201712232000;0;3;0
R1_MN008;5906;201712232100;0;3;0
R1_MN008;5906;201712232200;0;3;0
R1_MN008;5906;201712232300;0;3;0
R1_MN008;5906;201712240000;0;3;0
R1_MN008;5906;201712240100;0;3;0
R1_MN008;5906;201712240200;0;3;0
R1_MN008;5906;201712240300;0;3;0
R1_MN008;5906;201712240400;0;3;0
R1_MN008;5906;201712240500;0;3;0
R1_MN008;5906;201712240600;0;3;0
R1_MN008;5906;201712240700;0;3;0
R1_MN008;5906;201712240800;0;3;0
R1_MN008;5906;201712240900;0;3;0
R1_MN008;5906;201712241000;0;3;0
R1_MN008;5906;201712241100;0;3;0
R1_MN008;5906;201712241200;0;3;0
R1_MN008;5906;201712241300;0;3;0
R1_MN008;5906;201712241400;0;3;0
R1_MN008;5906;201712241500;0;3;0
R1_MN008;5906;201712241600;0;3;0
R1_MN008;5906;201712241700;0;3;0
R1_MN008;5906;201712241800;0;3;0
R1_MN008;5906;201712241900;0;3;0
R1_MN008;5906;201712242000;0;3;0
R1_MN008;5906;201712242100;0;3;0
R1_MN008;5906;201712242200;0;3;0
R1_MN008;5906;201712242300;0;3;0
R1_MN008;5906;201712250000;0;3;0
R1_MN008;5906;201712250100;0;3;0
R1_MN008;5906;201712250200;0;3;0
R1_MN008;5906;201712250300;0;3;0
R1_MN008;5906;201712250400;0;3;0
R1_MN008;5906;201712250500;0;3;0
R1_MN008;5906;201712250600;0;3;0
R1_MN008;5906;201712250700;0;3;0
R1_MN008;5906;201712250800;0;3;0
R1_MN008;5906;201712250900;0;3;0
R1_MN008;5906;201712251000;0;3;0
R1_MN008;5906;201712251100;0;3;0
R1_MN008;5906;201712251200;0;3;0
R1_MN008;5906;201712251300;0;3;0
R1_MN008;5906;201712251400;0;3;0
R1_MN008;5906;201712251500;0;3;0
R1_MN008;5906;201712251600;0;3;0
R1_MN008;5906;201712251700;0;3;0
R1_MN008;5906;201712251800;0;3;0
R1_MN008;5906;201712251900;0;3;0
R1_MN008;5906;201712252000;0;3;0
R1_MN008;5906;201712252100;0;3;0
R1_MN008;5906;201712252200;0;3;0
R1_MN008;5906;201712252300;0;3;0
R1_MN008;5906;201712260000;0;3;0
R1_MN008;5906;201712260100;0;3;0
R1_MN008;5906;201712260200;0;3;0
R1_MN008;5906;201712260300;0;3;0
R1_MN008;5906;201712260400;0;3;0
R1_MN008;5906;201712260500;0;3;0
R1_MN008;5906;201712260600;0;3;0
R1_MN008;5906;201712260700;0;3;0
R1_MN008;5906;201712260800;0;3;0
R1_MN008;5906;201712260900;0;3;0
R1_MN008;5906;201712261000;0;3;0
R1_MN008;5906;201712261100;0;3;0
R1_MN008;5906;201712261200;0.1;3;0
R1_MN008;5906;201712261300;0;3;0
R1_MN008;5906;201712261400;0;3;0
R1_MN008;5906;201712261500;0;3;0
R1_MN008;5906;201712261600;0;3;0
R1_MN008;5906;201712261700;0;3;0
R1_MN008;5906;201712261800;0;3;0
R1_MN008;5906;201712261900;0;3;0
R1_MN008;5906;201712262000;0;3;0
R1_MN008;5906;201712262100;0;3;0
R1_MN008;5906;201712262200;0;3;0
R1_MN008;5906;201712262300;0;3;0
R1_MN008;5906;201712270000;0;3;0
R1_MN008;5906;201712270100;0;3;0
R1_MN008;5906;201712270200;0;3;0
R1_MN008;5906;201712270300;0;3;0
R1_MN008;5906;201712270400;0;3;0
R1_MN008;5906;201712270500;0;3;0
R1_MN008;5906;201712270600;0;3;0
R1_MN008;5906;201712270700;0.2;3;0
R1_MN008;5906;201712270800;0.9;3;0
R1_MN008;5906;201712270900;1.1;3;0
R1_MN008;5906;201712271000;0.5;3;0
R1_MN008;5906;201712271100;0;3;0
R1_MN008;5906;201712271200;0;3;0
R1_MN008;5906;201712271300;0;3;0
R1_MN008;5906;201712271400;0;3;0
R1_MN008;5906;201712271500;0;3;0
R1_MN008;5906;201712271600;0;3;0
R1_MN008;5906;201712271700;0;3;0
R1_MN008;5906;201712271800;0;3;0
R1_MN008;5906;201712271900;0;3;0
R1_MN008;5906;201712272000;0.2;3;0
R1_MN008;5906;201712272100;0;3;0
R1_MN008;5906;201712272200;0;3;0
R1_MN008;5906;201712272300;0;3;0
